Datetime,Temp_F,Temp_C
2024-01-04 17:55:00,33.6,0.8888888888888896
2024-01-04 18:55:00,33.8,0.9999999999999984
2024-01-04 19:55:00,33.6,0.8888888888888896
2024-01-04 20:10:00,33.8,0.9999999999999984
2024-01-04 20:21:00,33.8,0.9999999999999984
2024-01-04 20:55:00,30.9,-0.6111111111111119
2024-01-04 20:57:00,30.2,-1.0000000000000004
2024-01-04 21:27:00,30.2,-1.0000000000000004
2024-01-04 21:43:00,30.2,-1.0000000000000004
2024-01-04 21:55:00,29.8,-1.2222222222222219
2024-01-04 22:53:00,30.0,-1.1111111111111112
2024-01-04 22:54:00,30.2,-1.0000000000000004
2024-01-04 23:55:00,29.7,-1.2777777777777781
2024-01-05 01:56:00,28.8,-1.7777777777777772
2024-01-05 02:56:00,28.8,-1.7777777777777772
2024-01-05 03:58:00,29.1,-1.6111111111111103
2024-01-05 03:59:00,29.1,-1.6111111111111103
2024-01-05 04:54:00,29.3,-1.4999999999999996
2024-01-05 05:59:00,28.6,-1.888888888888888
2024-01-05 06:54:00,28.4,-2.000000000000001
2024-01-05 07:55:00,28.8,-1.7777777777777772
2024-01-05 09:00:00,28.8,-1.7777777777777772
2024-01-05 09:55:00,29.1,-1.6111111111111103
2024-01-05 10:58:00,28.0,-2.2222222222222223
2024-01-05 11:55:00,25.7,-3.5000000000000004
2024-01-05 12:55:00,25.7,-3.5000000000000004
2024-01-05 13:55:00,24.4,-4.222222222222223
2024-01-05 14:55:00,23.2,-4.888888888888889
2024-01-05 15:55:00,29.3,-1.4999999999999996
2024-01-05 16:55:00,32.0,0.0
2024-01-05 17:55:00,34.3,1.2777777777777761
2024-01-05 18:55:00,34.2,1.2222222222222239
2024-01-05 19:55:00,35.2,1.7777777777777792
2024-01-05 20:55:00,34.9,1.6111111111111103
2024-01-05 21:55:00,34.3,1.2777777777777761
2024-01-05 22:55:00,32.9,0.4999999999999992
2024-01-05 23:55:00,32.4,0.22222222222222143
2024-01-06 00:10:00,32.0,0.0
2024-01-06 00:25:00,32.0,0.0
2024-01-06 00:35:00,32.0,0.0
2024-01-06 00:41:00,32.0,0.0
2024-01-06 00:53:00,32.0,0.0
2024-01-06 00:55:00,30.9,-0.6111111111111119
2024-01-06 01:10:00,30.2,-1.0000000000000004
2024-01-06 01:15:00,30.2,-1.0000000000000004
2024-01-06 01:30:00,30.2,-1.0000000000000004
2024-01-06 01:45:00,30.2,-1.0000000000000004
2024-01-06 01:55:00,29.3,-1.4999999999999996
2024-01-06 02:10:00,28.4,-2.000000000000001
2024-01-06 02:27:00,28.4,-2.000000000000001
2024-01-06 02:42:00,28.4,-2.000000000000001
2024-01-06 03:55:00,25.5,-3.611111111111111
2024-01-06 04:55:00,27.5,-2.5
2024-01-06 05:55:00,20.3,-6.499999999999999
2024-01-06 06:55:00,23.4,-4.777777777777779
2024-01-06 07:25:00,24.8,-3.9999999999999996
2024-01-06 07:55:00,23.5,-4.722222222222222
2024-01-06 08:55:00,21.6,-5.777777777777777
2024-01-06 09:55:00,25.5,-3.611111111111111
2024-01-06 10:13:00,26.6,-2.999999999999999
2024-01-06 10:55:00,24.8,-3.9999999999999996
2024-01-06 11:25:00,26.6,-2.999999999999999
2024-01-06 11:40:00,24.8,-3.9999999999999996
2024-01-06 11:55:00,22.1,-5.499999999999999
2024-01-06 12:55:00,23.4,-4.777777777777779
2024-01-06 13:55:00,21.4,-5.888888888888889
2024-01-06 14:25:00,24.8,-3.9999999999999996
2024-01-06 14:40:00,24.8,-3.9999999999999996
2024-01-06 14:55:00,24.3,-4.277777777777778
2024-01-06 15:10:00,24.8,-3.9999999999999996
2024-01-06 15:55:00,26.8,-2.8888888888888884
2024-01-06 16:40:00,26.6,-2.999999999999999
2024-01-06 16:55:00,27.5,-2.5
2024-01-06 17:40:00,28.4,-2.000000000000001
2024-01-06 17:55:00,29.8,-1.2222222222222219
2024-01-06 18:55:00,31.5,-0.2777777777777778
2024-01-06 19:55:00,33.1,0.6111111111111119
2024-01-06 20:55:00,33.6,0.8888888888888896
2024-01-06 21:55:00,32.9,0.4999999999999992
2024-01-06 22:55:00,31.3,-0.3888888888888885
2024-01-06 23:55:00,25.5,-3.611111111111111
2024-01-07 00:55:00,23.4,-4.777777777777779
2024-01-07 01:55:00,22.5,-5.277777777777778
2024-01-07 02:55:00,26.1,-3.277777777777777
2024-01-07 03:55:00,20.5,-6.388888888888888
2024-01-07 04:55:00,23.7,-4.611111111111112
2024-01-07 05:55:00,23.4,-4.777777777777779
2024-01-07 06:55:00,25.3,-3.722222222222222
2024-01-07 07:55:00,20.3,-6.499999999999999
2024-01-07 08:55:00,19.6,-6.8888888888888875
2024-01-07 09:55:00,19.2,-7.111111111111112
2024-01-07 10:55:00,19.9,-6.722222222222223
2024-01-07 11:55:00,21.2,-6.0
2024-01-07 12:55:00,17.6,-7.999999999999999
2024-01-07 13:55:00,18.7,-7.388888888888889
2024-01-07 14:55:00,19.2,-7.111111111111112
2024-01-07 15:55:00,22.6,-5.222222222222221
2024-01-07 16:55:00,27.0,-2.7777777777777777
2024-01-07 17:55:00,31.6,-0.22222222222222143
2024-01-07 18:55:00,32.9,0.4999999999999992
2024-01-07 19:55:00,38.1,3.3888888888888897
2024-01-07 20:55:00,38.7,3.7222222222222237
2024-01-07 21:55:00,39.0,3.888888888888889
2024-01-07 22:55:00,36.5,2.5
2024-01-07 23:55:00,36.3,2.388888888888887
2024-01-08 00:55:00,32.4,0.22222222222222143
2024-01-08 01:55:00,31.1,-0.4999999999999992
2024-01-08 02:55:00,30.0,-1.1111111111111112
2024-01-08 03:55:00,30.9,-0.6111111111111119
2024-01-08 04:55:00,28.4,-2.000000000000001
2024-01-08 05:55:00,26.1,-3.277777777777777
2024-01-08 06:55:00,25.9,-3.3888888888888897
2024-01-08 07:55:00,26.4,-3.1111111111111116
2024-01-08 08:55:00,25.5,-3.611111111111111
2024-01-08 09:03:00,26.6,-2.999999999999999
2024-01-08 09:10:00,26.6,-2.999999999999999
2024-01-08 09:28:00,24.8,-3.9999999999999996
2024-01-08 09:42:00,24.8,-3.9999999999999996
2024-01-08 09:49:00,24.8,-3.9999999999999996
2024-01-08 09:55:00,24.3,-4.277777777777778
2024-01-08 10:27:00,24.8,-3.9999999999999996
2024-01-08 10:55:00,25.2,-3.777777777777778
2024-01-08 11:11:00,24.8,-3.9999999999999996
2024-01-08 11:55:00,23.5,-4.722222222222222
2024-01-08 12:55:00,22.1,-5.499999999999999
2024-01-08 13:55:00,22.8,-5.111111111111111
2024-01-08 14:55:00,22.5,-5.277777777777778
2024-01-08 15:55:00,22.1,-5.499999999999999
2024-01-08 16:55:00,22.8,-5.111111111111111
2024-01-08 17:55:00,23.2,-4.888888888888889
2024-01-08 18:55:00,25.5,-3.611111111111111
2024-01-08 19:55:00,26.6,-2.999999999999999
2024-01-08 20:55:00,27.1,-2.7222222222222214
2024-01-08 21:55:00,27.3,-2.6111111111111107
2024-01-08 22:55:00,26.1,-3.277777777777777
2024-01-08 23:55:00,24.3,-4.277777777777778
2024-01-09 00:55:00,23.5,-4.722222222222222
2024-01-09 01:55:00,22.8,-5.111111111111111
2024-01-09 02:55:00,21.0,-6.111111111111111
2024-01-09 03:55:00,19.9,-6.722222222222223
2024-01-09 04:55:00,20.1,-6.61111111111111
2024-01-09 05:55:00,19.4,-7.000000000000001
2024-01-09 06:55:00,18.1,-7.722222222222221
2024-01-09 07:55:00,12.2,-11.0
2024-01-09 08:55:00,15.8,-9.0
2024-01-09 09:55:00,13.6,-10.222222222222221
2024-01-09 10:55:00,16.2,-8.777777777777779
2024-01-09 11:55:00,12.6,-10.777777777777777
2024-01-09 12:55:00,9.7,-12.38888888888889
2024-01-09 13:55:00,9.7,-12.38888888888889
2024-01-09 14:55:00,15.3,-9.277777777777777
2024-01-09 15:55:00,21.7,-5.722222222222222
2024-01-09 16:55:00,25.3,-3.722222222222222
2024-01-09 17:55:00,30.7,-0.7222222222222227
2024-01-09 18:55:00,33.1,0.6111111111111119
2024-01-09 19:55:00,36.1,2.2777777777777786
2024-01-09 20:55:00,36.1,2.2777777777777786
2024-01-09 21:55:00,36.9,2.7222222222222214
2024-01-09 22:55:00,36.7,2.6111111111111125
2024-01-09 23:55:00,32.4,0.22222222222222143
2024-01-10 00:55:00,27.1,-2.7222222222222214
2024-01-10 01:55:00,25.5,-3.611111111111111
2024-01-10 02:55:00,28.6,-1.888888888888888
2024-01-10 03:55:00,26.1,-3.277777777777777
2024-01-10 04:55:00,30.0,-1.1111111111111112
2024-01-10 05:55:00,36.3,2.388888888888887
2024-01-10 06:55:00,31.6,-0.22222222222222143
2024-01-10 07:55:00,30.6,-0.777777777777777
2024-01-10 08:55:00,30.6,-0.777777777777777
2024-01-10 09:55:00,31.8,-0.11111111111111072
2024-01-10 10:55:00,29.8,-1.2222222222222219
2024-01-10 11:41:00,30.2,-1.0000000000000004
2024-01-10 11:46:00,30.2,-1.0000000000000004
2024-01-10 11:55:00,30.6,-0.777777777777777
2024-01-10 11:56:00,30.2,-1.0000000000000004
2024-01-10 12:04:00,28.4,-2.000000000000001
2024-01-10 12:08:00,28.4,-2.000000000000001
2024-01-10 12:10:00,28.4,-2.000000000000001
2024-01-10 12:55:00,32.2,0.11111111111111269
2024-01-10 13:55:00,30.7,-0.7222222222222227
2024-01-10 14:55:00,27.9,-2.2777777777777786
2024-01-10 15:55:00,33.3,0.7222222222222207
2024-01-10 16:55:00,34.7,1.5000000000000016
2024-01-10 17:41:00,35.6,2.000000000000001
2024-01-10 17:54:00,35.6,2.000000000000001
2024-01-10 17:55:00,36.0,2.2222222222222223
2024-01-10 17:59:00,35.6,2.000000000000001
2024-01-10 18:14:00,35.6,2.000000000000001
2024-01-10 18:41:00,35.6,2.000000000000001
2024-01-10 18:55:00,36.5,2.5
2024-01-10 19:55:00,37.8,3.2222222222222205
2024-01-10 20:21:00,37.4,2.999999999999999
2024-01-10 20:30:00,39.2,4.000000000000002
2024-01-10 20:32:00,39.2,4.000000000000002
2024-01-10 20:33:00,39.2,4.000000000000002
2024-01-10 20:38:00,39.2,4.000000000000002
2024-01-10 20:55:00,39.2,4.000000000000002
2024-01-10 21:55:00,40.1,4.500000000000001
2024-01-10 22:16:00,37.4,2.999999999999999
2024-01-10 22:55:00,36.9,2.7222222222222214
2024-01-10 23:55:00,34.2,1.2222222222222239
2024-01-11 00:55:00,31.3,-0.3888888888888885
2024-01-11 01:55:00,34.7,1.5000000000000016
2024-01-11 02:55:00,33.6,0.8888888888888896
2024-01-11 03:55:00,33.4,0.777777777777777
2024-01-11 04:55:00,29.1,-1.6111111111111103
2024-01-11 05:55:00,31.3,-0.3888888888888885
2024-01-11 06:55:00,33.3,0.7222222222222207
2024-01-11 07:55:00,34.2,1.2222222222222239
2024-01-11 08:55:00,33.6,0.8888888888888896
2024-01-11 09:55:00,35.1,1.722222222222223
2024-01-11 10:55:00,35.4,1.888888888888888
2024-01-11 11:55:00,36.5,2.5
2024-01-11 12:55:00,36.0,2.2222222222222223
2024-01-11 13:55:00,35.6,2.000000000000001
2024-01-11 14:55:00,35.2,1.7777777777777792
2024-01-11 14:59:00,35.6,2.000000000000001
2024-01-11 15:04:00,35.6,2.000000000000001
2024-01-11 15:51:00,28.4,-2.000000000000001
2024-01-11 15:55:00,28.6,-1.888888888888888
2024-01-11 16:55:00,28.0,-2.2222222222222223
2024-01-11 17:55:00,28.8,-1.7777777777777772
2024-01-11 18:55:00,27.9,-2.2777777777777786
2024-01-11 19:55:00,29.1,-1.6111111111111103
2024-01-11 20:55:00,27.3,-2.6111111111111107
2024-01-11 21:55:00,25.0,-3.888888888888889
2024-01-11 22:55:00,23.4,-4.777777777777779
2024-01-11 23:10:00,21.2,-6.0
2024-01-11 23:55:00,19.6,-6.8888888888888875
2024-01-12 00:10:00,19.4,-7.000000000000001
2024-01-12 00:55:00,18.9,-7.277777777777779
2024-01-12 01:10:00,19.4,-7.000000000000001
2024-01-12 01:40:00,19.4,-7.000000000000001
2024-01-12 01:55:00,18.7,-7.388888888888889
2024-01-12 02:45:00,17.6,-7.999999999999999
2024-01-12 02:52:00,17.6,-7.999999999999999
2024-01-12 02:55:00,17.4,-8.111111111111112
2024-01-12 03:18:00,17.6,-7.999999999999999
2024-01-12 03:33:00,15.8,-9.0
2024-01-12 03:52:00,15.8,-9.0
2024-01-12 03:55:00,16.2,-8.777777777777779
2024-01-12 04:08:00,15.8,-9.0
2024-01-12 04:30:00,14.0,-10.0
2024-01-12 04:55:00,14.0,-10.0
2024-01-12 05:10:00,14.0,-10.0
2024-01-12 05:40:00,12.2,-11.0
2024-01-12 05:55:00,12.2,-11.0
2024-01-12 06:10:00,12.2,-11.0
2024-01-12 06:55:00,8.6,-12.999999999999998
2024-01-12 07:10:00,6.8,-14.0
2024-01-12 07:55:00,7.7,-13.5
2024-01-12 08:55:00,5.9,-14.5
2024-01-12 09:55:00,3.9,-15.61111111111111
2024-01-12 10:55:00,5.5,-14.722222222222221
2024-01-12 11:55:00,6.6,-14.11111111111111
2024-01-12 12:55:00,17.6,-7.999999999999999
2024-01-12 13:06:00,18.0,-7.777777777777778
2024-01-12 13:55:00,18.7,-7.388888888888889
2024-01-12 14:55:00,21.2,-6.0
2024-01-12 15:55:00,25.5,-3.611111111111111
2024-01-12 16:46:00,26.6,-2.999999999999999
2024-01-12 16:55:00,27.5,-2.5
2024-01-12 17:55:00,28.6,-1.888888888888888
2024-01-12 18:55:00,28.2,-2.1111111111111116
2024-01-12 19:40:00,30.2,-1.0000000000000004
2024-01-12 19:46:00,32.0,0.0
2024-01-12 19:55:00,32.9,0.4999999999999992
2024-01-12 20:55:00,34.3,1.2777777777777761
2024-01-12 20:57:00,35.6,2.000000000000001
2024-01-12 21:07:00,33.8,0.9999999999999984
2024-01-12 21:55:00,34.0,1.1111111111111112
2024-01-12 22:31:00,33.8,0.9999999999999984
2024-01-12 22:55:00,34.9,1.6111111111111103
2024-01-12 23:55:00,31.1,-0.4999999999999992
2024-01-13 00:19:00,32.0,0.0
2024-01-13 00:55:00,28.9,-1.722222222222223
2024-01-13 01:55:00,27.9,-2.2777777777777786
2024-01-13 02:55:00,26.4,-3.1111111111111116
2024-01-13 03:55:00,24.3,-4.277777777777778
2024-01-13 04:55:00,23.7,-4.611111111111112
2024-01-13 05:55:00,24.8,-3.9999999999999996
2024-01-13 06:55:00,24.1,-4.388888888888888
2024-01-13 07:55:00,25.2,-3.777777777777778
2024-01-13 08:55:00,20.7,-6.277777777777778
2024-01-13 09:55:00,16.2,-8.777777777777779
2024-01-13 10:55:00,7.7,-13.5
2024-01-13 11:55:00,4.6,-15.222222222222221
2024-01-13 12:10:00,3.2,-16.0
2024-01-13 12:25:00,3.2,-16.0
2024-01-13 12:55:00,4.3,-15.388888888888888
2024-01-13 13:25:00,3.2,-16.0
2024-01-13 13:55:00,2.8,-16.22222222222222
2024-01-13 14:03:00,3.2,-16.0
2024-01-13 14:20:00,3.2,-16.0
2024-01-13 14:40:00,1.4,-17.0
2024-01-13 14:55:00,1.4,-17.0
2024-01-13 15:10:00,1.4,-17.0
2024-01-13 15:54:00,1.4,-17.0
2024-01-13 15:55:00,0.9,-17.27777777777778
2024-01-13 16:05:00,1.4,-17.0
2024-01-13 16:34:00,1.4,-17.0
2024-01-13 16:49:00,1.4,-17.0
2024-01-13 16:55:00,2.7,-16.27777777777778
2024-01-13 17:10:00,3.2,-16.0
2024-01-13 17:55:00,4.8,-15.11111111111111
2024-01-13 18:36:00,5.0,-15.0
2024-01-13 18:55:00,5.5,-14.722222222222221
2024-01-13 19:55:00,6.6,-14.11111111111111
2024-01-13 20:10:00,6.8,-14.0
2024-01-13 20:25:00,6.8,-14.0
2024-01-13 20:55:00,7.7,-13.5
2024-01-13 21:10:00,8.6,-12.999999999999998
2024-01-13 21:55:00,9.1,-12.722222222222221
2024-01-13 22:40:00,8.6,-12.999999999999998
2024-01-13 22:55:00,8.1,-13.277777777777777
2024-01-13 23:55:00,5.0,-15.0
2024-01-14 00:55:00,1.9,-16.72222222222222
2024-01-14 01:55:00,-0.4,-18.0
2024-01-14 02:55:00,-1.5,-18.61111111111111
2024-01-14 03:10:00,-2.2,-19.0
2024-01-14 03:25:00,-2.2,-19.0
2024-01-14 03:55:00,-2.4,-19.11111111111111
2024-01-14 04:25:00,-2.2,-19.0
2024-01-14 04:55:00,-3.5,-19.72222222222222
2024-01-14 05:10:00,-4.0,-20.0
2024-01-14 05:55:00,-4.7,-20.38888888888889
2024-01-14 06:25:00,-4.0,-20.0
2024-01-14 06:34:00,-4.0,-20.0
2024-01-14 06:49:00,-4.0,-20.0
2024-01-14 06:55:00,-4.9,-20.5
2024-01-14 07:40:00,-5.8,-20.999999999999996
2024-01-14 07:55:00,-5.4,-20.777777777777775
2024-01-14 08:40:00,-5.8,-20.999999999999996
2024-01-14 08:55:00,-6.2,-21.222222222222225
2024-01-14 09:25:00,-5.8,-20.999999999999996
2024-01-14 09:55:00,-6.3,-21.277777777777775
2024-01-14 10:42:00,-5.8,-20.999999999999996
2024-01-14 10:55:00,-5.6,-20.88888888888889
2024-01-14 11:02:00,-5.8,-20.999999999999996
2024-01-14 11:55:00,-6.0,-21.11111111111111
2024-01-14 12:10:00,-5.8,-20.999999999999996
2024-01-14 12:55:00,-6.2,-21.222222222222225
2024-01-14 13:10:00,-5.8,-20.999999999999996
2024-01-14 13:11:00,-5.8,-20.999999999999996
2024-01-14 13:26:00,-5.8,-20.999999999999996
2024-01-14 13:41:00,-7.6,-22.0
2024-01-14 13:55:00,-8.0,-22.22222222222222
2024-01-14 14:25:00,-7.6,-22.0
2024-01-14 14:55:00,-7.4,-21.88888888888889
2024-01-14 15:10:00,-7.6,-22.0
2024-01-14 15:55:00,-5.6,-20.88888888888889
2024-01-14 16:55:00,-4.2,-20.11111111111111
2024-01-14 17:25:00,-2.2,-19.0
2024-01-14 17:55:00,-1.8,-18.777777777777775
2024-01-14 18:40:00,1.4,-17.0
2024-01-14 18:55:00,1.9,-16.72222222222222
2024-01-14 19:55:00,4.6,-15.222222222222221
2024-01-14 20:55:00,4.8,-15.11111111111111
2024-01-14 21:55:00,8.1,-13.277777777777777
2024-01-14 22:55:00,8.1,-13.277777777777777
2024-01-14 23:55:00,5.7,-14.61111111111111
2024-01-15 00:55:00,4.5,-15.277777777777777
2024-01-15 01:55:00,3.7,-15.722222222222221
2024-01-15 02:55:00,3.6,-15.777777777777777
2024-01-15 03:55:00,1.2,-17.11111111111111
2024-01-15 04:55:00,1.0,-17.22222222222222
2024-01-15 05:55:00,-0.8,-18.22222222222222
2024-01-15 06:55:00,-0.4,-18.0
2024-01-15 07:55:00,-1.3,-18.499999999999996
2024-01-15 08:55:00,0.7,-17.38888888888889
2024-01-15 09:55:00,-1.3,-18.499999999999996
2024-01-15 10:55:00,-1.5,-18.61111111111111
2024-01-15 11:55:00,1.2,-17.11111111111111
2024-01-15 12:55:00,0.9,-17.27777777777778
2024-01-15 13:55:00,2.7,-16.27777777777778
2024-01-15 14:55:00,3.4,-15.88888888888889
2024-01-15 15:29:00,5.0,-15.0
2024-01-15 15:55:00,4.1,-15.499999999999998
2024-01-15 16:10:00,3.2,-16.0
2024-01-15 16:55:00,0.9,-17.27777777777778
2024-01-15 17:02:00,1.4,-17.0
2024-01-15 17:04:00,1.4,-17.0
2024-01-15 17:34:00,1.4,-17.0
2024-01-15 17:55:00,0.7,-17.38888888888889
2024-01-15 18:15:00,-0.4,-18.0
2024-01-15 18:17:00,-0.4,-18.0
2024-01-15 18:32:00,-0.4,-18.0
2024-01-15 18:47:00,-0.4,-18.0
2024-01-15 18:55:00,-0.9,-18.277777777777775
2024-01-15 19:51:00,-0.4,-18.0
2024-01-15 19:55:00,-0.8,-18.22222222222222
2024-01-15 20:46:00,-2.2,-19.0
2024-01-15 20:55:00,-2.4,-19.11111111111111
2024-01-15 21:43:00,-0.4,-18.0
2024-01-15 21:55:00,0.5,-17.5
2024-01-15 22:00:00,1.4,-17.0
2024-01-15 22:30:00,1.4,-17.0
2024-01-15 22:53:00,1.4,-17.0
2024-01-15 22:55:00,1.6,-16.88888888888889
2024-01-15 22:58:00,1.4,-17.0
2024-01-15 23:22:00,1.4,-17.0
2024-01-15 23:37:00,-0.4,-18.0
2024-01-15 23:52:00,-2.2,-19.0
2024-01-15 23:55:00,-1.8,-18.777777777777775
2024-01-16 00:10:00,-4.0,-20.0
2024-01-16 00:55:00,-6.3,-21.277777777777775
2024-01-16 01:55:00,-7.6,-22.0
2024-01-16 02:55:00,-8.3,-22.388888888888886
2024-01-16 03:55:00,-10.5,-23.61111111111111
2024-01-16 04:55:00,-9.9,-23.277777777777775
2024-01-16 05:55:00,-11.9,-24.388888888888886
2024-01-16 06:55:00,-9.2,-22.88888888888889
2024-01-16 07:55:00,-7.8,-22.11111111111111
2024-01-16 08:55:00,-6.3,-21.277777777777775
2024-01-16 09:55:00,-4.0,-20.0
2024-01-16 10:55:00,-3.1,-19.5
2024-01-16 11:55:00,-2.6,-19.22222222222222
2024-01-16 12:55:00,-1.7,-18.722222222222225
2024-01-16 13:55:00,-1.5,-18.61111111111111
2024-01-16 14:55:00,0.7,-17.38888888888889
2024-01-16 15:55:00,9.1,-12.722222222222221
2024-01-16 16:55:00,13.8,-10.11111111111111
2024-01-16 17:55:00,19.0,-7.222222222222222
2024-01-16 18:55:00,23.0,-5.0
2024-01-16 19:55:00,25.0,-3.888888888888889
2024-01-16 20:55:00,26.8,-2.8888888888888884
2024-01-16 21:55:00,26.6,-2.999999999999999
2024-01-16 22:55:00,24.4,-4.222222222222223
2024-01-16 23:55:00,22.3,-5.388888888888888
2024-01-17 00:55:00,21.0,-6.111111111111111
2024-01-17 01:55:00,14.7,-9.61111111111111
2024-01-17 02:55:00,13.8,-10.11111111111111
2024-01-17 03:55:00,15.8,-9.0
2024-01-17 04:55:00,13.1,-10.499999999999998
2024-01-17 05:55:00,13.5,-10.277777777777777
2024-01-17 06:55:00,15.1,-9.388888888888888
2024-01-17 07:55:00,15.6,-9.11111111111111
2024-01-17 08:55:00,15.6,-9.11111111111111
2024-01-17 09:55:00,19.6,-6.8888888888888875
2024-01-17 10:55:00,21.6,-5.777777777777777
2024-01-17 11:55:00,24.8,-3.9999999999999996
2024-01-17 12:55:00,23.9,-4.500000000000001
2024-01-17 13:55:00,25.5,-3.611111111111111
2024-01-17 14:55:00,25.3,-3.722222222222222
2024-01-17 15:55:00,30.9,-0.6111111111111119
2024-01-17 16:55:00,38.7,3.7222222222222237
2024-01-17 17:55:00,45.7,7.6111111111111125
2024-01-17 18:55:00,50.4,10.222222222222221
2024-01-17 19:55:00,52.3,11.277777777777777
2024-01-17 20:55:00,56.5,13.61111111111111
2024-01-17 21:55:00,57.4,14.11111111111111
2024-01-17 22:05:00,57.2,14.000000000000002
2024-01-17 22:55:00,55.6,13.11111111111111
2024-01-17 23:55:00,52.2,11.222222222222223
2024-01-18 00:55:00,47.7,8.722222222222223
2024-01-18 01:55:00,48.0,8.88888888888889
2024-01-18 02:55:00,41.9,5.499999999999999
2024-01-18 03:55:00,35.6,2.000000000000001
